	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
84	85	32.708	34.61	29.019	31.646	2017-12-01T00:00:00.0000000Z	2017-11-30T00:00:00.0000000Z	18395	554926.75000013	NEO
85	86	35.744	36.399	30.563	32.708	2017-12-02T00:00:00.0000000Z	2017-12-01T00:00:00.0000000Z	14105	390422.70231094	NEO
86	87	34.998	36.876	34.189	35.693	2017-12-03T00:00:00.0000000Z	2017-12-02T00:00:00.0000000Z	5961	148654.12052607	NEO
87	88	36.637	39.643	34.806	34.998	2017-12-04T00:00:00.0000000Z	2017-12-03T00:00:00.0000000Z	14123	381054.21001516	NEO
88	89	41.8	43.348	36.5	36.604	2017-12-05T00:00:00.0000000Z	2017-12-04T00:00:00.0000000Z	28185	725459.83235479	NEO
89	90	38.392	42.821	38.0	41.8	2017-12-06T00:00:00.0000000Z	2017-12-05T00:00:00.0000000Z	20372	425865.6394887	NEO
90	91	34.782	38.9	33.668	38.399	2017-12-07T00:00:00.0000000Z	2017-12-06T00:00:00.0000000Z	18606	332092.86010077	NEO
91	92	33.4	37.0	30.94	34.606	2017-12-08T00:00:00.0000000Z	2017-12-07T00:00:00.0000000Z	18467	274853.52091891	NEO
92	93	35.458	36.876	31.569	33.401	2017-12-09T00:00:00.0000000Z	2017-12-08T00:00:00.0000000Z	24401	352144.78308855	NEO
93	94	35.176	38.2	33.736	35.456	2017-12-10T00:00:00.0000000Z	2017-12-09T00:00:00.0000000Z	17006	354355.50058065	NEO
94	95	32.93	35.177	31.492	35.052	2017-12-11T00:00:00.0000000Z	2017-12-10T00:00:00.0000000Z	13459	263550.18321404	NEO
95	96	36.0	36.4	32.94	33.063	2017-12-12T00:00:00.0000000Z	2017-12-11T00:00:00.0000000Z	11990	200512.36801201	NEO
96	97	40.0	40.597	35.041	36.0	2017-12-13T00:00:00.0000000Z	2017-12-12T00:00:00.0000000Z	20036	452915.00610496	NEO
97	98	44.51	49.9	36.2	40.0	2017-12-14T00:00:00.0000000Z	2017-12-13T00:00:00.0000000Z	47085	1422255.96837091	NEO
98	99	49.989	54.78	42.596	44.5	2017-12-15T00:00:00.0000000Z	2017-12-14T00:00:00.0000000Z	46537	1064170.17697575	NEO
99	100	47.95	51.276	41.273	49.985	2017-12-16T00:00:00.0000000Z	2017-12-15T00:00:00.0000000Z	26376	606729.6210018	NEO
