	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
80	81	1.004	1.01	1.0	1.0012	2017-06-21T00:00:00.0000000Z	2017-06-20T00:00:00.0000000Z	872	272557.34500898	USDT
81	82	1.0065	1.013	1.0	1.0004	2017-06-22T00:00:00.0000000Z	2017-06-21T00:00:00.0000000Z	1710	711500.39500164	USDT
82	83	1.0052	1.01505	1.0035	1.0137	2017-06-23T00:00:00.0000000Z	2017-06-22T00:00:00.0000000Z	2254	1510956.41843808	USDT
83	84	1.0027	1.0109	0.9969	1.0051	2017-06-24T00:00:00.0000000Z	2017-06-23T00:00:00.0000000Z	1348	1000366.19817558	USDT
84	85	1.0206	1.023	0.9969	1.0014	2017-06-25T00:00:00.0000000Z	2017-06-24T00:00:00.0000000Z	2862	2122535.24577242	USDT
85	86	1.002	1.021	0.999	1.019	2017-06-26T00:00:00.0000000Z	2017-06-25T00:00:00.0000000Z	1658	566748.67406358	USDT
86	87	1.0	1.022	1.0	1.0021	2017-06-27T00:00:00.0000000Z	2017-06-26T00:00:00.0000000Z	1944	1469955.50078548	USDT
87	88	1.013	1.014	0.993	1.008	2017-06-28T00:00:00.0000000Z	2017-06-27T00:00:00.0000000Z	3380	2598137.84237788	USDT
88	89	1.0248	1.032	1.0064	1.013	2017-06-29T00:00:00.0000000Z	2017-06-28T00:00:00.0000000Z	4080	3121664.05573948	USDT
89	90	1.02	1.032	1.002	1.0179	2017-06-30T00:00:00.0000000Z	2017-06-29T00:00:00.0000000Z	1898	1102099.39443516	USDT
90	91	1.0061	1.025	1.0052	1.012	2017-07-01T00:00:00.0000000Z	2017-06-30T00:00:00.0000000Z	1281	586205.55304922	USDT
91	92	1.0118	1.03	1.0063	1.0144	2017-07-02T00:00:00.0000000Z	2017-07-01T00:00:00.0000000Z	3444	2577792.45270356	USDT
92	93	1.029	1.0379	1.014	1.02	2017-07-03T00:00:00.0000000Z	2017-07-02T00:00:00.0000000Z	1990	1288028.40569548	USDT
93	94	1.0131	1.029	1.0112	1.0214	2017-07-04T00:00:00.0000000Z	2017-07-03T00:00:00.0000000Z	1520	1001638.11551304	USDT
94	95	1.007	1.0193	1.007	1.0132	2017-07-05T00:00:00.0000000Z	2017-07-04T00:00:00.0000000Z	1140	788830.97234538	USDT
95	96	1.0149	1.015	1.0051	1.0065	2017-07-06T00:00:00.0000000Z	2017-07-05T00:00:00.0000000Z	1056	1296293.83602348	USDT
96	97	1.0052	1.0274	1.0052	1.01	2017-07-07T00:00:00.0000000Z	2017-07-06T00:00:00.0000000Z	1138	1107033.27573924	USDT
97	98	1.0063	1.021	1.0051	1.0052	2017-07-08T00:00:00.0000000Z	2017-07-07T00:00:00.0000000Z	1556	1217783.13813626	USDT
98	99	1.0061	1.016	1.0054	1.0098	2017-07-09T00:00:00.0000000Z	2017-07-08T00:00:00.0000000Z	1022	629945.2886344	USDT
99	100	1.0106	1.0106	1.006	1.0061	2017-07-10T00:00:00.0000000Z	2017-07-09T00:00:00.0000000Z	736	465609.28319242	USDT
