	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
297	298	17.086	17.5	16.2	16.719	2017-06-07T00:00:00.0000000Z	2017-06-06T00:00:00.0000000Z	25006	562711.37813739	ETC
298	299	16.773	18.579	16.5	17.09	2017-06-08T00:00:00.0000000Z	2017-06-07T00:00:00.0000000Z	19394	515461.36422869	ETC
299	300	17.116	17.404	16.25	16.741	2017-06-09T00:00:00.0000000Z	2017-06-08T00:00:00.0000000Z	11298	134579.16886205	ETC
300	301	17.204	17.699	16.9	17.133	2017-06-10T00:00:00.0000000Z	2017-06-09T00:00:00.0000000Z	12096	115891.03542841	ETC
301	302	19.056	19.056	17.0	17.198	2017-06-11T00:00:00.0000000Z	2017-06-10T00:00:00.0000000Z	15078	389734.05056276	ETC
302	303	22.228	23.0	17.621	19.045	2017-06-12T00:00:00.0000000Z	2017-06-11T00:00:00.0000000Z	21568	845230.39425738	ETC
303	304	18.986	21.847	15.6	21.757	2017-06-13T00:00:00.0000000Z	2017-06-12T00:00:00.0000000Z	16921	787613.50985883	ETC
304	305	19.95	20.232	18.353	18.959	2017-06-14T00:00:00.0000000Z	2017-06-13T00:00:00.0000000Z	10241	335233.98576759	ETC
305	306	17.251	20.5	16.302	19.971	2017-06-15T00:00:00.0000000Z	2017-06-14T00:00:00.0000000Z	21794	460147.1206501	ETC
306	307	16.736	17.593	13.419	17.206	2017-06-16T00:00:00.0000000Z	2017-06-15T00:00:00.0000000Z	19051	660556.40905096	ETC
307	308	17.015	17.4	15.736	16.701	2017-06-17T00:00:00.0000000Z	2017-06-16T00:00:00.0000000Z	12836	249243.07473884	ETC
308	309	21.637	22.459	16.5	16.984	2017-06-18T00:00:00.0000000Z	2017-06-17T00:00:00.0000000Z	22091	425807.55409105	ETC
309	310	20.03	23.3	19.383	21.648	2017-06-19T00:00:00.0000000Z	2017-06-18T00:00:00.0000000Z	19587	551293.84033761	ETC
310	311	21.471	22.2	20.01	20.01	2017-06-20T00:00:00.0000000Z	2017-06-19T00:00:00.0000000Z	17563	283001.84088876	ETC
311	312	20.55	21.75	19.7	21.479	2017-06-21T00:00:00.0000000Z	2017-06-20T00:00:00.0000000Z	12287	223381.13864722	ETC
312	313	19.062	20.807	17.605	20.532	2017-06-22T00:00:00.0000000Z	2017-06-21T00:00:00.0000000Z	16684	399557.45368682	ETC
313	314	19.307	19.636	18.058	19.042	2017-06-23T00:00:00.0000000Z	2017-06-22T00:00:00.0000000Z	13730	190264.51770095	ETC
314	315	19.654	20.344	19.2	19.308	2017-06-24T00:00:00.0000000Z	2017-06-23T00:00:00.0000000Z	9842	119796.66719516	ETC
315	316	18.056	19.734	17.502	19.679	2017-06-25T00:00:00.0000000Z	2017-06-24T00:00:00.0000000Z	8505	176909.03231116	ETC
316	317	18.401	21.13	17.1	18.024	2017-06-26T00:00:00.0000000Z	2017-06-25T00:00:00.0000000Z	20343	495008.52528532	ETC
317	318	17.481	19.535	15.073	18.401	2017-06-27T00:00:00.0000000Z	2017-06-26T00:00:00.0000000Z	13950	657227.57157041	ETC
318	319	17.994	18.179	14.25	17.481	2017-06-28T00:00:00.0000000Z	2017-06-27T00:00:00.0000000Z	12546	639696.56640352	ETC
319	320	18.45	18.681	16.66	17.984	2017-06-29T00:00:00.0000000Z	2017-06-28T00:00:00.0000000Z	8216	351408.15374013	ETC
320	321	17.53	18.65	16.924	18.41	2017-06-30T00:00:00.0000000Z	2017-06-29T00:00:00.0000000Z	7069	213285.6038175	ETC
321	322	17.21	18.298	16.899	17.534	2017-07-01T00:00:00.0000000Z	2017-06-30T00:00:00.0000000Z	3821	109119.22581776	ETC
322	323	16.173	17.318	15.51	17.134	2017-07-02T00:00:00.0000000Z	2017-07-01T00:00:00.0000000Z	3874	145220.78510665	ETC
323	324	17.065	17.148	15.653	16.245	2017-07-03T00:00:00.0000000Z	2017-07-02T00:00:00.0000000Z	4912	130772.07479554	ETC
324	325	17.147	17.7	16.503	17.03	2017-07-04T00:00:00.0000000Z	2017-07-03T00:00:00.0000000Z	3715	125363.71018835	ETC
325	326	17.314	18.098	17.002	17.109	2017-07-05T00:00:00.0000000Z	2017-07-04T00:00:00.0000000Z	4478	132512.73874252	ETC
326	327	17.336	17.497	16.668	17.309	2017-07-06T00:00:00.0000000Z	2017-07-05T00:00:00.0000000Z	3129	104814.55605644	ETC
327	328	17.444	17.624	16.75	17.337	2017-07-07T00:00:00.0000000Z	2017-07-06T00:00:00.0000000Z	3718	105167.08700681	ETC
328	329	15.966	17.67	15.79	17.412	2017-07-08T00:00:00.0000000Z	2017-07-07T00:00:00.0000000Z	4613	143995.94214056	ETC
329	330	16.329	16.329	14.79	15.898	2017-07-09T00:00:00.0000000Z	2017-07-08T00:00:00.0000000Z	5197	198651.0109815	ETC
330	331	15.431	16.79	15.4	16.299	2017-07-10T00:00:00.0000000Z	2017-07-09T00:00:00.0000000Z	4485	139264.10192319	ETC
331	332	14.1	16.71	13.277	15.505	2017-07-11T00:00:00.0000000Z	2017-07-10T00:00:00.0000000Z	7376	357833.64226933	ETC
332	333	13.87	15.198	12.336	14.162	2017-07-12T00:00:00.0000000Z	2017-07-11T00:00:00.0000000Z	13752	447201.96691398	ETC
333	334	18.842	19.25	13.119	13.87	2017-07-13T00:00:00.0000000Z	2017-07-12T00:00:00.0000000Z	21306	988335.17089458	ETC
334	335	17.455	19.5	16.22	18.84	2017-07-14T00:00:00.0000000Z	2017-07-13T00:00:00.0000000Z	14459	483081.42723723	ETC
335	336	16.941	17.8	15.777	17.455	2017-07-15T00:00:00.0000000Z	2017-07-14T00:00:00.0000000Z	12897	379077.1074379	ETC
336	337	14.7	16.997	14.602	16.941	2017-07-16T00:00:00.0000000Z	2017-07-15T00:00:00.0000000Z	10914	423410.52375572	ETC
337	338	14.012	15.491	12.711	14.735	2017-07-17T00:00:00.0000000Z	2017-07-16T00:00:00.0000000Z	13633	618293.2397531	ETC
338	339	15.058	15.55	14.001	14.018	2017-07-18T00:00:00.0000000Z	2017-07-17T00:00:00.0000000Z	10181	358846.76302101	ETC
339	340	15.721	16.288	14.502	15.068	2017-07-19T00:00:00.0000000Z	2017-07-18T00:00:00.0000000Z	9426	414454.1285551	ETC
340	341	14.133	16.086	14.01	15.7	2017-07-20T00:00:00.0000000Z	2017-07-19T00:00:00.0000000Z	7112	214614.99087202	ETC
341	342	16.123	16.25	14.189	14.189	2017-07-21T00:00:00.0000000Z	2017-07-20T00:00:00.0000000Z	9487	371374.77295227	ETC
342	343	16.041	17.607	15.561	16.103	2017-07-22T00:00:00.0000000Z	2017-07-21T00:00:00.0000000Z	8888	333555.74848811	ETC
343	344	16.788	16.98	15.93	15.979	2017-07-23T00:00:00.0000000Z	2017-07-22T00:00:00.0000000Z	4526	107261.06559866	ETC
344	345	16.092	16.882	15.6	16.813	2017-07-24T00:00:00.0000000Z	2017-07-23T00:00:00.0000000Z	6175	128113.54597283	ETC
345	346	16.0	16.351	15.75	16.076	2017-07-25T00:00:00.0000000Z	2017-07-24T00:00:00.0000000Z	3412	70269.95634656	ETC
346	347	14.659	16.133	14.15	16.0	2017-07-26T00:00:00.0000000Z	2017-07-25T00:00:00.0000000Z	6202	184796.59419462	ETC
347	348	14.646	14.85	14.0	14.642	2017-07-27T00:00:00.0000000Z	2017-07-26T00:00:00.0000000Z	9909	112836.26313832	ETC
348	349	14.459	14.843	14.279	14.658	2017-07-28T00:00:00.0000000Z	2017-07-27T00:00:00.0000000Z	6372	131126.88603414	ETC
349	350	13.919	14.668	13.7	14.485	2017-07-29T00:00:00.0000000Z	2017-07-28T00:00:00.0000000Z	9799	118094.96191502	ETC
350	351	14.26	14.47	13.15	13.944	2017-07-30T00:00:00.0000000Z	2017-07-29T00:00:00.0000000Z	9931	116946.99747304	ETC
351	352	13.7	14.471	13.457	14.26	2017-07-31T00:00:00.0000000Z	2017-07-30T00:00:00.0000000Z	11735	772759.30672294	ETC
352	353	13.814	13.987	13.301	13.701	2017-08-01T00:00:00.0000000Z	2017-07-31T00:00:00.0000000Z	6033	300475.88448075	ETC
353	354	14.589	14.798	13.376	13.711	2017-08-02T00:00:00.0000000Z	2017-08-01T00:00:00.0000000Z	13461	335026.5445858	ETC
354	355	14.5	15.282	14.201	14.585	2017-08-03T00:00:00.0000000Z	2017-08-02T00:00:00.0000000Z	10886	159533.8913971	ETC
355	356	15.244	15.451	14.383	14.581	2017-08-04T00:00:00.0000000Z	2017-08-03T00:00:00.0000000Z	10237	181087.60279571	ETC
356	357	14.841	15.319	14.753	15.246	2017-08-05T00:00:00.0000000Z	2017-08-04T00:00:00.0000000Z	8920	129361.35496855	ETC
357	358	15.649	15.92	14.51	14.841	2017-08-06T00:00:00.0000000Z	2017-08-05T00:00:00.0000000Z	20119	471058.20318766	ETC
358	359	15.413	16.178	15.228	15.649	2017-08-07T00:00:00.0000000Z	2017-08-06T00:00:00.0000000Z	8067	106133.91921831	ETC
359	360	15.221	15.557	14.9	15.413	2017-08-08T00:00:00.0000000Z	2017-08-07T00:00:00.0000000Z	9619	182851.08967946	ETC
360	361	15.9	16.092	15.106	15.225	2017-08-09T00:00:00.0000000Z	2017-08-08T00:00:00.0000000Z	10764	213871.67275973	ETC
361	362	15.311	16.275	15.08	15.901	2017-08-10T00:00:00.0000000Z	2017-08-09T00:00:00.0000000Z	10921	163568.02583573	ETC
362	363	15.161	15.677	15.049	15.348	2017-08-11T00:00:00.0000000Z	2017-08-10T00:00:00.0000000Z	8711	118694.78505757	ETC
363	364	15.137	15.579	14.822	15.161	2017-08-12T00:00:00.0000000Z	2017-08-11T00:00:00.0000000Z	6876	117983.88199985	ETC
364	365	14.602	15.32	14.37	15.101	2017-08-13T00:00:00.0000000Z	2017-08-12T00:00:00.0000000Z	9967	133940.68647975	ETC
365	366	14.115	14.7	13.74	14.573	2017-08-14T00:00:00.0000000Z	2017-08-13T00:00:00.0000000Z	12079	185190.97825704	ETC
366	367	13.996	14.542	13.7	14.142	2017-08-15T00:00:00.0000000Z	2017-08-14T00:00:00.0000000Z	8210	168105.13073735	ETC
367	368	13.408	14.114	13.014	13.988	2017-08-16T00:00:00.0000000Z	2017-08-15T00:00:00.0000000Z	13634	155192.08727067	ETC
368	369	14.04	14.4	13.15	13.449	2017-08-17T00:00:00.0000000Z	2017-08-16T00:00:00.0000000Z	10510	190373.32320082	ETC
369	370	13.788	14.252	13.502	14.048	2017-08-18T00:00:00.0000000Z	2017-08-17T00:00:00.0000000Z	7409	108122.68929112	ETC
370	371	13.456	14.494	11.692	13.765	2017-08-19T00:00:00.0000000Z	2017-08-18T00:00:00.0000000Z	10757	217416.26136556	ETC
371	372	13.525	13.994	13.03	13.455	2017-08-20T00:00:00.0000000Z	2017-08-19T00:00:00.0000000Z	9619	131252.98075993	ETC
372	373	13.799	14.171	13.268	13.526	2017-08-21T00:00:00.0000000Z	2017-08-20T00:00:00.0000000Z	6402	134056.29970957	ETC
373	374	14.653	15.2	13.7	13.795	2017-08-22T00:00:00.0000000Z	2017-08-21T00:00:00.0000000Z	13272	360411.61623126	ETC
374	375	14.429	15.1	13.349	14.668	2017-08-23T00:00:00.0000000Z	2017-08-22T00:00:00.0000000Z	15086	284932.86967504	ETC
375	376	15.278	16.7	14.15	14.432	2017-08-24T00:00:00.0000000Z	2017-08-23T00:00:00.0000000Z	20101	797882.50983417	ETC
376	377	15.09	16.0	15.001	15.278	2017-08-25T00:00:00.0000000Z	2017-08-24T00:00:00.0000000Z	10777	242033.46750418	ETC
377	378	15.158	15.67	15.0	15.064	2017-08-26T00:00:00.0000000Z	2017-08-25T00:00:00.0000000Z	6095	158874.4419383	ETC
378	379	15.276	15.341	14.797	15.158	2017-08-27T00:00:00.0000000Z	2017-08-26T00:00:00.0000000Z	4252	110436.78907331	ETC
379	380	16.027	16.356	15.14	15.241	2017-08-28T00:00:00.0000000Z	2017-08-27T00:00:00.0000000Z	9920	332474.55015794	ETC
380	381	15.734	16.46	15.5	16.027	2017-08-29T00:00:00.0000000Z	2017-08-28T00:00:00.0000000Z	7454	216960.79039155	ETC
381	382	15.916	16.12	15.366	15.795	2017-08-30T00:00:00.0000000Z	2017-08-29T00:00:00.0000000Z	5134	167483.4481111	ETC
382	383	15.963	16.1	15.714	15.904	2017-08-31T00:00:00.0000000Z	2017-08-30T00:00:00.0000000Z	4345	149065.10965548	ETC
383	384	16.789	16.95	15.85	15.961	2017-09-01T00:00:00.0000000Z	2017-08-31T00:00:00.0000000Z	8241	309797.97865904	ETC
384	385	22.522	22.9	16.1	16.789	2017-09-02T00:00:00.0000000Z	2017-09-01T00:00:00.0000000Z	35787	1688035.40257814	ETC
385	386	19.88	24.45	18.0	22.55	2017-09-03T00:00:00.0000000Z	2017-09-02T00:00:00.0000000Z	32345	1391768.60800386	ETC
386	387	19.126	20.85	18.249	19.877	2017-09-04T00:00:00.0000000Z	2017-09-03T00:00:00.0000000Z	12738	489020.94242301	ETC
387	388	16.4	19.228	15.721	19.126	2017-09-05T00:00:00.0000000Z	2017-09-04T00:00:00.0000000Z	15361	810068.92835319	ETC
388	389	17.03	17.41	15.25	16.4	2017-09-06T00:00:00.0000000Z	2017-09-05T00:00:00.0000000Z	10437	584096.16797897	ETC
